TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
2731,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2732,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2733,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2734,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2735,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2736,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2737,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2738,0,2152,3240,16392,9224,0,0,0,0,0,0,0
2739,0,0,0,0,0,1352,6016,16392,4736,0,0,0
2740,15112,0,0,0,0,0,0,0,0,1352,11016,15112
2741,0,2152,4224,16392,9224,0,0,0,0,0,0,0
2742,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2743,15112,0,0,0,0,0,0,0,0,1352,13064,13064
2744,0,2152,4224,16392,9224,0,0,0,0,0,0,0
2745,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2746,15112,0,0,0,0,0,0,0,0,1352,13064,13064
2747,0,2152,4224,16392,9224,0,0,0,0,0,0,0
2748,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2749,15112,0,0,0,0,0,0,0,0,1352,13064,13064
2750,0,2152,4224,16392,9224,0,0,0,0,0,0,0
2751,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2752,15112,0,0,0,0,0,0,0,0,1352,13064,13064
2753,0,2152,4224,16392,9224,0,0,0,0,0,0,0
2754,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2755,15112,2152,0,0,0,0,0,0,0,1352,13064,0
2756,0,2152,4224,16392,0,1352,0,0,0,0,0,0
2757,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2758,15112,2152,0,0,0,0,0,0,0,1352,13064,0
2759,0,2152,4224,16392,0,1352,0,0,0,0,0,0
2760,0,0,0,0,0,1352,7808,16392,4224,0,0,0
2761,15112,0,0,0,0,0,0,0,0,2152,15112,13064
2762,0,2152,4224,16392,7808,0,0,0,0,0,0,0
2763,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2764,15112,0,0,0,0,0,0,0,0,2152,15112,13064
2765,0,2152,4224,16392,7808,0,0,0,0,0,0,0
2766,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2767,15112,0,0,0,0,0,0,0,0,2152,15112,13064
2768,0,2152,4224,16392,7808,0,0,0,0,0,0,0
2769,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2770,15112,0,0,0,0,0,0,0,0,2152,15112,13064
2771,0,2152,4224,16392,7808,0,0,0,0,0,0,0
2772,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2773,15112,2152,0,0,0,0,0,0,0,2152,15112,0
2774,0,2152,4224,16392,7808,0,0,0,0,0,0,0
2775,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2776,15112,2152,0,0,0,0,0,0,0,2152,15112,0
2777,0,2152,4224,16392,0,1352,0,0,0,0,0,0
2778,0,0,0,0,0,1352,9224,16392,3240,0,0,0
2779,0,2152,4224,0,0,0,0,0,0,2152,15112,0
2780,0,2152,4224,16392,0,1352,0,0,0,0,0,0
2781,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2782,13064,0,0,0,0,0,0,0,0,3240,16392,9224
2783,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2784,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2785,13064,0,0,0,0,0,0,0,0,3240,16392,9224
2786,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2787,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2788,13064,0,0,0,0,0,0,0,0,3240,16392,9224
2789,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2790,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2791,0,1352,0,0,0,0,0,0,0,3240,16392,9224
2792,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2793,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2794,0,1352,4736,0,0,0,0,0,0,3240,16392,0
2795,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2796,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2797,0,1352,4736,0,0,0,0,0,0,3240,16392,0
2798,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2799,0,0,0,0,0,1352,11016,16392,3240,0,0,0
2800,0,1352,4736,0,0,0,0,0,0,3240,16392,0
2801,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2802,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2803,13064,0,0,0,0,0,0,0,0,4224,16392,7808
2804,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2805,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2806,13064,0,0,0,0,0,0,0,0,4224,16392,7808
2807,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2808,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2809,13064,0,0,0,0,0,0,0,0,4224,16392,7808
2810,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2811,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2812,13064,0,0,0,0,0,0,0,0,4224,16392,7808
2813,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2814,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2815,13064,0,0,0,0,0,0,0,0,4224,16392,7808
2816,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2817,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2818,0,1352,4736,0,0,0,0,0,0,4224,16392,0
2819,0,1352,4736,16392,6016,0,0,0,0,0,0,0
2820,0,0,0,0,0,1352,11016,15112,2152,0,0,0
2821,13064,0,0,0,0,0,0,0,0,4736,16392,6016
2822,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2823,0,0,0,0,0,1352,13064,13064,1352,0,0,0
2824,13064,0,0,0,0,0,0,0,0,4736,16392,6016
2825,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2826,0,0,0,0,0,1352,13064,13064,1352,0,0,0
2827,13064,0,0,0,0,0,0,0,0,4736,16392,6016
2828,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2829,0,0,0,0,0,1352,13064,13064,1352,0,0,0
2830,13064,0,0,0,0,0,0,0,0,4736,16392,6016
2831,0,1352,6016,16392,4736,0,0,0,0,0,0,0
2832,0,0,0,0,0,1352,13064,13064,1352,0,0,0
2833,0,1352,0,0,0,0,0,0,0,4736,16392,6016
2834,0,1352,6016,16392,4736,0,0,0,0,0,0,0
