TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4642,15112,18960,16392,18960,0,0,0,0,0,0,0,0
4643,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4644,15112,0,0,0,0,0,0,0,1352,848,848,0
4645,15112,18960,16392,18960,0,0,0,0,0,0,0,0
4646,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4647,15112,0,0,0,0,0,0,0,1352,848,848,0
4648,15112,18960,16392,18960,0,0,0,0,0,0,0,0
4649,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4650,15112,0,0,0,0,0,0,0,1352,848,848,0
4651,0,18960,16392,18960,9224,0,0,0,0,0,0,0
4652,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4653,0,18960,0,0,0,0,0,0,1352,848,848,0
4654,0,0,16392,18960,9224,11016,0,0,0,0,0,0
4655,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4656,0,0,16392,0,0,0,0,0,1352,848,848,0
4657,0,0,0,18960,9224,11016,4224,0,0,0,0,0
4658,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4659,0,0,0,0,9224,0,0,0,1352,848,848,0
4660,0,0,0,0,9224,11016,4224,6016,0,0,0,0
4661,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4662,18960,17424,0,0,0,0,0,0,0,0,2152,1352
4663,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4664,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4665,18960,17424,0,0,0,0,0,0,0,0,2152,1352
4666,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4667,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4668,18960,17424,0,0,0,0,0,0,0,0,2152,1352
4669,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4670,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4671,0,0,16392,18960,0,0,0,0,0,0,2152,1352
4672,0,0,16392,18960,4224,9224,0,0,0,0,0,0
4673,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4674,0,0,16392,0,4224,0,0,0,0,0,2152,1352
4675,0,0,16392,0,4224,9224,7808,0,0,0,0,0
4676,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4677,0,0,0,0,4224,9224,0,0,0,0,2152,1352
4678,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4679,0,0,0,0,4224,9224,7808,4224,0,0,0,0
4680,0,0,0,0,4224,9224,0,0,0,0,2152,1352
4681,13064,15112,13064,13064,0,0,0,0,0,0,0,0
4682,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4683,13064,0,0,0,0,0,0,0,848,2152,0,3240
4684,13064,15112,13064,13064,0,0,0,0,0,0,0,0
4685,0,0,0,0,6016,4736,6016,7808,0,0,0,0
4686,13064,0,0,0,0,0,0,0,848,2152,0,3240
