TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
266,0,0,0,0,4736,9224,4736,4736,0,0,0,0
267,0,0,0,0,0,0,0,0,9224,6016,7808,9224
268,7808,4736,4736,4736,0,0,0,0,0,0,0,0
269,0,0,0,0,4736,9224,4736,4736,0,0,0,0
270,0,0,0,0,0,0,0,0,9224,6016,7808,9224
271,4736,6016,6016,9224,0,0,0,0,0,0,0,0
272,0,0,0,0,9224,4736,4736,7808,0,0,0,0
273,0,0,0,0,0,0,0,0,7808,4736,9224,4736
274,4736,6016,6016,9224,0,0,0,0,0,0,0,0
275,0,0,0,0,9224,4736,4736,7808,0,0,0,0
276,0,0,0,0,0,0,0,0,7808,4736,9224,4736
277,4736,6016,6016,9224,0,0,0,0,0,0,0,0
278,0,0,0,0,9224,4736,4736,7808,0,0,0,0
279,0,0,0,0,0,0,0,0,7808,4736,9224,4736
280,4736,6016,6016,9224,0,0,0,0,0,0,0,0
281,0,0,0,0,4736,9224,7808,6016,0,0,0,0
282,0,0,0,0,0,0,0,0,6016,9224,9224,7808
283,6016,4736,6016,9224,0,0,0,0,0,0,0,0
284,0,0,0,0,4736,9224,7808,6016,0,0,0,0
285,0,0,0,0,0,0,0,0,6016,9224,9224,7808
286,6016,4736,6016,9224,0,0,0,0,0,0,0,0
287,0,0,0,0,4736,9224,7808,6016,0,0,0,0
288,0,0,0,0,0,0,0,0,6016,9224,9224,7808
289,6016,4736,6016,9224,0,0,0,0,0,0,0,0
290,0,0,0,0,4736,9224,7808,6016,0,0,0,0
291,0,0,0,0,0,0,0,0,7808,9224,7808,9224
292,4736,6016,6016,6016,0,0,0,0,0,0,0,0
293,0,0,0,0,9224,4736,6016,6016,0,0,0,0
294,0,0,0,0,0,0,0,0,7808,9224,7808,9224
295,4736,6016,6016,6016,0,0,0,0,0,0,0,0
296,0,0,0,0,9224,4736,6016,6016,0,0,0,0
297,0,0,0,0,0,0,0,0,7808,9224,7808,9224
298,4736,6016,6016,6016,0,0,0,0,0,0,0,0
299,0,0,0,0,9224,4736,6016,6016,0,0,0,0
300,0,0,0,0,0,0,0,0,7808,9224,7808,9224
301,4736,9224,7808,9224,0,0,0,0,0,0,0,0
302,0,0,0,0,7808,4736,6016,9224,0,0,0,0
303,0,0,0,0,0,0,0,0,7808,4736,9224,4736
304,4736,9224,7808,9224,0,0,0,0,0,0,0,0
305,0,0,0,0,7808,4736,6016,9224,0,0,0,0
306,0,0,0,0,0,0,0,0,7808,4736,9224,4736
307,4736,9224,7808,9224,0,0,0,0,0,0,0,0
308,0,0,0,0,7808,4736,6016,9224,0,0,0,0
309,0,0,0,0,0,0,0,0,7808,4736,9224,4736
310,4736,9224,7808,9224,0,0,0,0,0,0,0,0
311,0,0,0,0,4736,6016,7808,6016,0,0,0,0
312,0,0,0,0,0,0,0,0,7808,9224,9224,4736
313,4736,7808,9224,7808,0,0,0,0,0,0,0,0
314,0,0,0,0,4736,6016,7808,6016,0,0,0,0
315,0,0,0,0,0,0,0,0,7808,9224,9224,4736
316,4736,7808,9224,7808,0,0,0,0,0,0,0,0
317,0,0,0,0,4736,6016,7808,6016,0,0,0,0
318,0,0,0,0,0,0,0,0,7808,9224,9224,4736
319,4736,7808,9224,7808,0,0,0,0,0,0,0,0
320,0,0,0,0,4736,6016,7808,6016,0,0,0,0
321,0,0,0,0,0,0,0,0,4736,6016,6016,7808
322,6016,9224,6016,9224,0,0,0,0,0,0,0,0
323,0,0,0,0,6016,9224,4736,9224,0,0,0,0
324,0,0,0,0,0,0,0,0,4736,6016,6016,7808
325,6016,9224,6016,9224,0,0,0,0,0,0,0,0
326,0,0,0,0,6016,9224,4736,9224,0,0,0,0
327,0,0,0,0,0,0,0,0,4736,6016,6016,7808
328,6016,9224,6016,9224,0,0,0,0,0,0,0,0
329,0,0,0,0,6016,9224,4736,9224,0,0,0,0
330,0,0,0,0,0,0,0,0,4736,6016,6016,7808
331,9224,4736,9224,6016,0,0,0,0,0,0,0,0
332,0,0,0,0,9224,6016,7808,6016,0,0,0,0
333,0,0,0,0,0,0,0,0,6016,9224,6016,6016
334,9224,4736,9224,6016,0,0,0,0,0,0,0,0
335,0,0,0,0,9224,6016,7808,6016,0,0,0,0
336,0,0,0,0,0,0,0,0,6016,9224,6016,6016
337,9224,4736,9224,6016,0,0,0,0,0,0,0,0
338,0,0,0,0,9224,6016,7808,6016,0,0,0,0
339,0,0,0,0,0,0,0,0,6016,9224,6016,6016
340,9224,4736,9224,6016,0,0,0,0,0,0,0,0
341,0,0,0,0,7808,4736,7808,6016,0,0,0,0
342,0,0,0,0,0,0,0,0,4736,6016,4736,6016
343,4736,6016,7808,9224,0,0,0,0,0,0,0,0
344,0,0,0,0,7808,4736,7808,6016,0,0,0,0
345,0,0,0,0,0,0,0,0,4736,6016,4736,6016
346,4736,6016,7808,9224,0,0,0,0,0,0,0,0
347,0,0,0,0,7808,4736,7808,6016,0,0,0,0
348,0,0,0,0,0,0,0,0,4736,6016,4736,6016
349,4736,6016,7808,9224,0,0,0,0,0,0,0,0
350,0,0,0,0,7808,4736,7808,6016,0,0,0,0
351,0,0,0,0,0,0,0,0,9224,9224,6016,4736
352,4736,6016,7808,9224,0,0,0,0,0,0,0,0
353,0,0,0,0,9224,4736,9224,4736,0,0,0,0
354,0,0,0,0,0,0,0,0,9224,9224,6016,4736
355,4736,6016,7808,9224,0,0,0,0,0,0,0,0
356,0,0,0,0,9224,4736,9224,4736,0,0,0,0
357,0,0,0,0,0,0,0,0,9224,9224,6016,4736
358,4736,6016,7808,9224,0,0,0,0,0,0,0,0
359,0,0,0,0,9224,4736,9224,4736,0,0,0,0
