TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
143,9224,0,9224,0,0,0,0,9224,7808,0,0,0
144,9224,0,9224,0,0,0,9224,0,7808,0,0,0
145,9224,0,0,0,0,9224,0,9224,7808,0,0,0
146,9224,0,9224,0,0,0,0,0,7808,0,0,7808
147,9224,0,0,0,6016,0,0,0,7808,0,9224,0
148,9224,0,0,0,0,0,9224,9224,7808,0,0,0
149,9224,0,9224,0,0,9224,0,0,0,0,0,7808
150,9224,0,0,0,6016,0,9224,0,0,0,9224,0
151,0,7808,0,9224,0,0,0,9224,0,0,0,9224
152,0,7808,0,9224,0,0,0,9224,0,0,0,9224
153,0,7808,0,9224,0,0,0,9224,0,0,0,9224
154,0,7808,0,9224,0,0,0,9224,0,0,0,9224
155,0,7808,0,9224,0,0,0,9224,0,0,0,9224
156,0,7808,0,9224,0,7808,0,0,0,0,0,9224
157,0,7808,0,9224,0,0,0,0,0,0,7808,9224
158,0,7808,0,9224,0,0,0,9224,0,0,0,9224
159,0,0,0,9224,0,7808,0,0,0,0,7808,9224
160,0,7808,0,9224,0,0,0,9224,0,0,0,9224
161,0,0,0,9224,9224,0,0,0,9224,4736,0,0
162,0,0,0,9224,9224,0,0,7808,9224,0,0,0
163,0,0,0,9224,9224,0,0,0,9224,4736,0,0
164,0,0,0,9224,9224,0,0,7808,9224,0,0,0
165,0,0,0,9224,9224,0,0,0,9224,4736,0,0
166,0,0,0,9224,9224,0,0,7808,9224,0,0,0
167,0,0,0,9224,9224,0,0,0,9224,4736,0,0
168,0,0,0,9224,9224,6016,0,0,9224,0,0,0
169,0,0,0,9224,9224,0,0,7808,9224,0,0,0
170,0,0,0,9224,9224,0,0,0,9224,0,6016,0
171,0,0,0,0,0,0,9224,0,0,7808,9224,9224
172,0,0,0,0,0,0,9224,0,9224,7808,9224,0
173,0,0,0,0,0,0,9224,0,0,7808,9224,9224
174,0,0,0,0,0,0,9224,0,9224,7808,9224,0
175,0,0,0,0,0,0,9224,0,0,7808,9224,9224
176,0,0,0,0,0,0,9224,0,9224,7808,9224,0
177,0,0,0,0,0,0,9224,0,0,7808,9224,9224
178,0,0,0,0,0,0,9224,0,9224,7808,9224,0
179,6016,0,0,0,0,0,9224,0,0,7808,0,9224
180,0,0,0,0,0,0,9224,0,9224,7808,9224,0
181,9224,9224,0,0,0,9224,0,9224,0,0,0,0
182,9224,9224,0,0,0,9224,0,9224,0,0,0,0
183,9224,9224,0,0,0,9224,0,9224,0,0,0,0
184,9224,9224,6016,0,0,9224,0,0,0,0,0,0
185,9224,9224,0,0,0,9224,0,9224,0,0,0,0
186,9224,9224,6016,0,0,9224,0,0,0,0,0,0
187,9224,9224,0,0,0,9224,0,9224,0,0,0,0
188,9224,9224,6016,0,0,9224,0,0,0,0,0,0
189,9224,9224,0,0,0,9224,0,9224,0,0,0,0
190,9224,9224,6016,0,0,9224,0,0,0,0,0,0
191,9224,0,7808,0,0,0,9224,0,7808,0,0,0
192,9224,0,7808,0,0,0,9224,0,0,0,7808,0
193,9224,0,7808,0,0,0,9224,0,7808,0,0,0
194,9224,0,7808,0,0,0,9224,0,0,0,7808,0
195,9224,0,7808,0,0,0,9224,0,7808,0,0,0
196,9224,0,7808,0,0,0,9224,0,0,0,7808,0
197,9224,0,7808,0,0,0,9224,0,7808,0,0,0
198,9224,0,7808,0,0,0,9224,0,0,0,7808,0
199,9224,0,7808,0,0,0,9224,0,7808,0,0,0
200,9224,0,7808,0,0,0,9224,0,0,0,7808,0
201,0,0,0,9224,9224,9224,0,0,0,0,9224,0
202,0,0,0,9224,9224,9224,0,0,0,0,9224,0
203,0,0,0,9224,9224,9224,0,0,0,0,9224,0
204,0,0,0,9224,9224,9224,0,0,0,0,9224,0
205,0,0,0,9224,9224,9224,0,7808,0,0,0,0
206,0,0,0,9224,9224,9224,0,0,0,0,9224,0
207,0,0,0,9224,9224,9224,0,7808,0,0,0,0
208,0,0,0,9224,9224,9224,0,0,0,0,9224,0
209,0,0,0,9224,9224,9224,0,7808,0,0,0,0
210,0,0,0,9224,9224,9224,0,0,0,0,9224,0
211,0,0,9224,0,7808,0,9224,0,0,4736,0,0
212,0,0,9224,0,7808,0,9224,0,0,4736,0,0
213,0,0,9224,0,7808,0,9224,0,0,4736,0,0
214,0,0,9224,0,7808,0,9224,0,0,0,7808,0
215,0,0,9224,0,7808,0,9224,0,0,4736,0,0
216,0,0,9224,0,7808,0,9224,0,0,0,7808,0
217,0,0,9224,0,7808,0,9224,0,0,4736,0,0
218,0,0,9224,0,7808,0,9224,0,0,0,7808,0
219,0,0,9224,0,7808,0,9224,0,0,4736,0,0
220,0,0,9224,0,7808,0,9224,0,0,0,7808,0
221,0,9224,0,0,0,0,0,7808,6016,9224,0,0
222,0,9224,0,0,0,0,0,7808,6016,9224,0,0
223,0,9224,7808,0,0,0,0,7808,0,9224,0,0
224,0,9224,0,0,0,0,9224,7808,0,9224,0,0
225,0,9224,0,0,0,0,0,7808,6016,9224,0,0
226,0,9224,7808,0,0,0,0,7808,0,9224,0,0
227,0,9224,0,0,0,0,0,7808,0,9224,0,4736
228,0,9224,0,0,0,0,9224,7808,0,9224,0,0
229,0,9224,0,0,0,0,0,7808,6016,9224,0,0
230,0,9224,7808,0,0,0,0,7808,0,9224,0,0
231,0,7808,0,0,0,7808,0,0,0,0,9224,6016
232,0,7808,0,0,0,7808,0,0,0,0,9224,6016
